%energy,cross section
3001.85203,7.24724
3001.90939,7.42351
3001.96675,7.65381
3002.02411,7.94646
3002.06234,8.18056
3002.10695,8.49748
3002.1452,8.81005
3002.18343,9.16342
3002.22167,9.56099
3002.25991,10.0056
3002.29815,10.50068
3002.33638,11.04933
3002.37462,11.65492
3002.41286,12.32038
3002.4511,13.04896
3002.48932,13.84327
3002.53649,14.91859
3002.58365,16.10329
3002.63081,17.40203
3002.67797,18.81801
3002.72513,20.35472
3002.77229,22.0133
3002.81945,23.79508
3002.8666,25.69909
3002.91912,27.96213
3002.97163,30.3704
3003.02415,32.91802
3003.10725,37.21118
3003.19901,42.27182
3003.32953,49.87961
3003.54877,62.89391
3003.65737,68.96772
3003.75535,73.96593
3003.83855,77.71954
3003.9185,80.80998
3003.98865,83.04759
3004.06696,84.97324
3004.14527,86.25862
3004.21706,86.85642
3004.24315,86.93506
3004.30841,86.81041
3004.37367,86.23593
3004.44098,85.19172
3004.49808,83.96687
3004.56742,82.09404
3004.64288,79.62579
3004.72445,76.52699
3004.84681,71.23262
3004.99671,64.10012
3005.20166,54.11772
3005.33168,48.11161
3005.41835,44.37731
3005.50502,40.90709
3005.57384,38.35659
3005.65032,35.74525
3005.7268,33.37039
3005.80328,31.22926
3005.87975,29.31345
3005.95622,27.61157
3006.01741,26.39377
3006.07859,25.29532
3006.13977,24.30725
3006.20094,23.42089
3006.29272,22.26218
3006.38449,21.28328
3006.44566,20.71707
3006.54764,19.90394
3006.6496,19.22806
3006.75158,18.66302
3006.85354,18.18694
3007.0065,17.60122
3007.15944,17.12988
3007.36338,16.62484
3007.56732,16.21665
3007.87322,15.72371
3008.2505,15.24459
3008.59719,14.88823
3009.11722,14.45596
3009.66784,14.0907
3010.27965,13.76084
3011.09538,13.40517
3012.07428,13.06165
3013.05316,12.77622
3014.87386,12.33782
3019.01187,11.43533
3020.45774,11.0731
3021.4673,10.77472
3022.26286,10.49774
3023.13522,10.1355
3024.48801,9.48317
3024.90523,9.22698
3025.20865,8.97645
3025.48427,8.68103
3025.75932,8.31727
3026.28061,7.53777
3026.41998,7.37138
3026.52845,7.2868
3026.6098,7.26323
3026.69114,7.28671
3026.74537,7.33542
3026.79959,7.41619
3026.85383,7.53452
3026.90807,7.69637
3026.9623,7.90842
3027.01653,8.17778
3027.05721,8.4222
3027.09788,8.70662
3027.13856,9.03478
3027.17922,9.41033
3027.2199,9.83728
3027.26057,10.31952
3027.30125,10.86117
3027.34192,11.46597
3027.3826,12.13848
3027.42327,12.88212
3027.46394,13.70114
3027.50462,14.59908
3027.54529,15.57975
3027.58596,16.64604
3027.62664,17.8012
3027.6673,19.04724
3027.70527,20.29516
3027.76222,22.32234
3027.81915,24.53775
3027.8761,26.94294
3027.93304,29.53392
3027.99052,32.3333
3028.04909,35.36554
3028.12718,39.66763
3028.20528,44.22631
3028.32242,51.42186
3028.57405,67.25129
3028.67493,73.22738
3028.76061,77.90772
3028.84911,82.22629
3028.93068,85.64025
3029.0053,88.21697
3029.07906,90.20115
3029.145,91.47262
3029.21701,92.30049
3029.27255,92.53459
3029.34196,92.33554
3029.41138,91.60405
3029.48297,90.31838
3029.54371,88.83249
3029.61747,86.58414
3029.69773,83.65008
3029.7845,80.00283
3029.91466,73.85201
3030.25578,56.42487
3030.33821,52.40448
3030.43041,48.14741
3030.5226,44.19495
3030.59175,41.45199
3030.66088,38.90898
3030.74224,36.17551
3030.82359,33.72043
3030.90494,31.534
3030.98628,29.60224
3031.06763,27.90682
3031.12729,26.80215
3031.19237,25.71969
3031.25745,24.75448
3031.32252,23.89547
3031.42014,22.78276
3031.51776,21.85111
3031.61536,21.07018
3031.72383,20.3466
3031.8323,19.74512
3031.94076,19.24022
3032.10346,18.6206
3032.26615,18.12208
3032.48307,17.58692
3032.70322,17.14738
3033.03344,16.6172
3033.36365,16.1919
3033.73182,15.80293
3034.30156,15.32327
3034.87259,14.94472
3035.64769,14.53977
3036.23769,14.29021
3037.22103,13.95071
3038.71319,13.55238
3042.13005,12.82243
3042.80041,12.6706
3043.06855,12.64176
3043.33669,12.65435
3043.67188,12.74304
3044.53246,13.14889
3044.86511,13.21583
3044.93215,13.21731
3045.26732,13.17061
3046.30207,12.81774
3047.01098,12.65194
3048.67754,12.42327
3053.02483,11.89429
3054.70352,11.62543
3055.55225,11.43979
3056.13059,11.27538
3056.62255,11.09503
3057.23092,10.80057
3057.60648,10.61379
3057.83179,10.55857
3057.98202,10.58337
3058.09469,10.65458
3058.20735,10.78775
3058.32001,11.00015
3058.39512,11.19482
3058.47023,11.43837
3058.54534,11.73606
3058.62044,12.09268
3058.69555,12.5123
3058.77066,12.99805
3058.84577,13.55173
3058.92088,14.17356
3058.99599,14.86197
3059.09738,15.89038
3059.16123,16.59029
3059.28891,18.08719
3059.58558,21.76197
3059.7313,23.44371
3059.84772,24.61768
3059.95227,25.49309
3060.05273,26.14271
3060.14634,26.55999
3060.23527,26.77908
3060.29536,26.82797
3060.35544,26.79784
3060.44557,26.60964
3060.53571,26.26108
3060.64087,25.67516
3060.75353,24.87023
3060.86619,23.9286
3061.09152,21.83084
3061.31685,19.73902
3061.46706,18.47747
3061.58343,17.60797
3061.69979,16.84309
3061.77736,16.39213
3061.90844,15.73343
3062.03951,15.19461
3062.17056,14.76038
3062.32541,14.35872
3062.50648,14.00765
3062.70513,13.72747
3062.95677,13.47433
3063.25458,13.26095
3063.61194,13.07274
3064.27903,12.82584
3065.19629,12.60062
3066.5811,12.37159
3068.24793,12.17633
3071.01388,11.9441
3072.9324,11.8714
3074.59184,11.69298
3078.33384,11.41557
3080.21319,11.19354
3080.43353,11.18658
3080.81588,11.22503
3081.28894,11.36758
3081.89812,11.57925
3082.2351,11.62748
3082.29019,11.62878
3082.71466,11.58669
3083.62191,11.38824
3084.63287,11.24582
3087.05214,11.04835
3087.63332,11.03679
3088.41667,11.1001
3088.99392,11.144
3089.46535,11.10206
3090.69088,10.80241
3091.17099,10.72543
3095.15488,10.31302
3097.22732,10.04529
3099.22532,9.71866
3100.80481,9.38632
3102.33643,8.98012
3103.19199,8.70724
3103.79626,8.45846
3104.25096,8.23026
3104.9031,7.84828
3105.34584,7.5508
3105.78379,7.21625
3106.21695,6.83545
3106.66025,6.39431
3107.00033,6.04575
3107.22704,5.83946
3107.34039,5.75614
3107.47165,5.68662
3107.5701,5.66058
3107.60291,5.65811
3107.70136,5.67327
3107.79979,5.72923
3107.89078,5.82646
3107.96685,5.94896
3108.04292,6.11672
3108.09364,6.25788
3108.14435,6.42592
3108.19507,6.62409
3108.24578,6.85606
3108.29947,7.14309
3108.35615,7.49814
3108.39866,7.80365
3108.44117,8.14632
3108.48368,8.52977
3108.52768,8.97357
3108.57243,9.47847
3108.61716,10.04213
3108.66908,10.77713
3108.70666,11.36825
3108.75558,12.21813
3108.80187,13.11297
3108.8477,14.09266
3108.88818,15.0412
3108.93695,16.2946
3108.97772,17.44099
3109.02301,18.82601
3109.07463,20.55541
3109.11286,21.94523
3109.16025,23.8027
3109.21301,26.05218
3109.265,28.46307
3109.31394,30.91308
3109.36517,33.66973
3109.42699,37.25851
3109.47945,40.52891
3109.53719,44.36375
3109.59494,48.43588
3109.65269,52.73277
3109.74571,60.08053
3109.8548,69.24312
3110.16343,96.32144
3110.27957,105.92228
3110.36169,112.15896
3110.43869,117.44779
3110.51055,121.79784
3110.57729,125.26089
3110.64914,128.30682
3110.73128,130.85646
3110.79672,132.14186
3110.86987,132.77673
3110.9058,132.77768
3110.98793,132.02114
3111.06494,130.38338
3111.14193,127.9017
3111.23,124.12119
3111.30347,120.28926
3111.39715,114.65465
3111.51104,106.93733
3111.66424,95.653
3111.88881,78.80336
3111.98506,71.92871
3112.0813,65.444
3112.16613,60.11728
3112.25095,55.19605
3112.33576,50.69973
3112.42058,46.63471
3112.47712,44.16102
3112.53366,41.87202
3112.60385,39.27722
3112.67403,36.94261
3112.74421,34.85094
3112.81438,32.98445
3112.88457,31.32366
3112.95474,29.85007
3113.02492,28.54465
3113.0951,27.38968
3113.17531,26.23174
3113.25551,25.22475
3113.33572,24.34735
3113.41592,23.58091
3113.53624,22.60348
3113.65654,21.79245
3113.78888,21.04865
3113.94528,20.32106
3114.10168,19.71519
3114.25042,19.22292
3114.49499,18.54195
3114.80007,17.84762
3115.12454,17.23664
3115.47563,16.68121
3115.81463,16.22677
3116.3231,15.66628
3116.8711,15.18638
3117.41909,14.79683
3118.19165,14.35194
3119.00612,13.97515
3120.18904,13.54278
3121.54357,13.15671
3123.37673,12.75049
3125.71554,12.34997
3127.92048,12.04517
3130.05369,11.84331
3131.31054,11.68504
3132.47685,11.60653
3132.75837,11.62883
3132.98111,11.6938
3133.18516,11.8109
3133.37051,11.97908
3133.55324,12.20999
3133.73335,12.49963
3134.07554,13.16638
3134.3322,13.66406
3134.49879,13.92478
3134.67576,14.10744
3134.83919,14.16717
3134.84424,14.16721
3134.99409,14.11828
3135.13593,13.98585
3135.30928,13.72533
3135.53441,13.27192
3135.98468,12.26849
3136.16478,11.92222
3136.34489,11.63423
3136.525,11.40724
3136.74113,11.20759
3136.95726,11.07104
3137.23333,10.95855
3137.62928,10.86081
3140.1927,10.41488
3141.35527,10.16545
3142.32408,9.91356
3143.09913,9.66944
3143.87417,9.36995
3144.45546,9.09325
3145.03674,8.75188
3145.41459,8.48178
3145.79242,8.16064
3146.0443,7.91287
3146.67404,7.22489
3146.81935,7.10128
3146.95015,7.03866
3146.99374,7.03334
3147.08094,7.05448
3147.14634,7.10489
3147.21173,7.19232
3147.27713,7.32449
3147.34251,7.50999
3147.40791,7.75854
3147.45151,7.9644
3147.4951,8.20625
3147.54112,8.50452
3147.58956,8.87083
3147.638,9.29587
3147.68644,9.78495
3147.73488,10.34348
3147.78333,10.97686
3147.83177,11.69038
3147.8802,12.48921
3147.92864,13.37837
3147.97709,14.3625
3148.02553,15.44564
3148.07396,16.63138
3148.1224,17.92275
3148.17085,19.32191
3148.21928,20.83003
3148.26772,22.44734
3148.321,24.35172
3148.37913,26.5757
3148.43726,28.94622
3148.49539,31.45431
3148.55933,34.35809
3148.66396,39.38393
3148.81897,47.23287
3149.00499,56.67894
3149.12124,62.19826
3149.20649,65.88635
3149.2871,69.00084
3149.3646,71.58786
3149.44521,73.79723
3149.52612,75.47412
3149.60021,76.50532
3149.66842,77.01567
3149.72423,77.11796
3149.78623,76.90244
3149.86161,76.18708
3149.94037,74.93566
3150.00916,73.45398
3150.0823,71.5209
3150.15981,69.1223
3150.27607,64.9822
3150.42188,59.17182
3150.66917,48.84982
3150.79632,43.78112
3150.88109,40.60873
3150.96585,37.64222
3151.03853,35.27957
3151.11119,33.09311
3151.18385,31.08566
3151.2565,29.25679
3151.32916,27.60189
3151.38487,26.4468
3151.44785,25.25419
3151.51082,24.17528
3151.57379,23.20268
3151.63676,22.32854
3151.73122,21.18459
3151.82568,20.21757
3151.9056,19.51866
3152.00249,18.79636
3152.09937,18.18927
3152.19625,17.67712
3152.34157,17.04976
3152.48689,16.55069
3152.6322,16.14512
3152.82597,15.70737
3153.01973,15.35186
3153.31038,14.92091
3153.58164,14.59382
3153.93042,14.24592
3154.45357,13.8292
3154.9961,13.48744
3155.57738,13.19057
3156.35242,12.87084
3157.39811,12.5303
3158.85645,12.16181
3160.49801,11.83155
3163.36507,11.35862
3167.95879,10.67029
3168.2868,10.65131
3168.61839,10.6786
3168.85498,10.74372
3169.16685,10.90249
3169.57552,11.2144
3169.89815,11.46202
3170.12758,11.57631
3170.30251,11.6043
3170.50613,11.5601
3170.72982,11.41754
3170.95924,11.18929
3171.57582,10.4437
3171.83392,10.18111
3172.09203,9.97492
3172.35013,9.81961
3172.68268,9.6732
3173.48276,9.4274
3174.08564,9.22902
3174.52703,9.02237
3174.88537,8.80455
3175.33148,8.4763
3175.68485,8.17607
3176.14485,7.73218
3176.54838,7.33412
3176.70978,7.21502
3176.83084,7.16766
3176.87119,7.16384
3176.95189,7.17989
3177.0326,7.23522
3177.1133,7.34052
3177.17384,7.45975
3177.23437,7.61991
3177.2949,7.82751
3177.35542,8.08943
3177.41595,8.41316
3177.46235,8.70804
3177.51481,9.09519
3177.56727,9.54452
3177.61973,10.06137
3177.67219,10.65108
3177.72465,11.31878
3177.77711,12.0693
3177.82956,12.90714
3177.87597,13.7244
3177.91632,14.49512
3177.97685,15.75853
3178.03738,17.1536
3178.0979,18.68134
3178.15843,20.34141
3178.21391,21.97669
3178.28453,24.20851
3178.35515,26.59683
3178.42576,29.12409
3178.53128,33.10941
3178.84522,45.47301
3178.96143,49.74881
3179.06158,53.07475
3179.14317,55.45458
3179.22064,57.38667
3179.3007,59.00469
3179.38204,60.22005
3179.46598,60.99573
3179.53313,61.2577
3179.55895,61.27339
3179.6106,61.16437
3179.68453,60.68957
3179.77049,59.68795
3179.8637,58.10115
3179.96055,55.97078
3180.05739,53.43703
3180.17118,50.07462
3180.3556,44.13531
3180.53214,38.38527
3180.64815,34.79502
3180.72885,32.44579
3180.80955,30.24345
3180.89025,28.20294
3180.98105,26.11009
3181.07184,24.23587
3181.13237,23.10603
3181.1929,22.06863
3181.25342,21.12045
3181.34422,19.85534
3181.41483,18.99233
3181.49554,18.12359
3181.57625,17.36771
3181.65695,16.71167
3181.73765,16.14294
3181.81836,15.6498
3181.93941,15.02871
3182.0645,14.50696
3182.19766,14.05404
3182.33083,13.68029
3182.46399,13.36518
3182.64153,13.01052
3182.84376,12.66959
3183.18412,12.18999
3183.63793,11.65374
3184.4116,10.85598
3185.12724,10.12958
3185.55419,9.65673
3185.96192,9.15243
3186.55497,8.36
3186.69397,8.20753
3186.83297,8.10488
3186.92563,8.08114
3187.01829,8.10911
3187.08779,8.17428
3187.1457,8.26431
3187.21521,8.42354
3187.26733,8.58563
3187.31945,8.78965
3187.37158,9.04092
3187.4237,9.34491
3187.47583,9.70747
3187.52794,10.13445
3187.58007,10.63226
3187.63219,11.20681
3187.66693,11.63554
3187.71327,12.268
3187.7596,12.97332
3187.80594,13.75568
3187.85227,14.61852
3187.8986,15.5656
3187.94493,16.59939
3187.99127,17.72261
3188.03759,18.93672
3188.09841,20.67105
3188.15922,22.56446
3188.22003,24.61556
3188.28084,26.81926
3188.34165,29.16842
3188.40871,31.91423
3188.5023,35.98223
3188.62694,41.71738
3188.88085,53.67366
3188.99759,58.81757
3189.0858,62.36088
3189.17179,65.43231
3189.25482,67.96639
3189.32895,69.82191
3189.41183,71.39911
3189.48018,72.2826
3189.54838,72.77702
3189.60472,72.8917
3189.69367,72.53885
3189.76235,71.83443
3189.82091,70.95255
3189.89226,69.55315
3189.96501,67.79335
3190.03914,65.69747
3190.15775,61.83199
3190.23928,58.90387
3190.59744,45.22336
3190.72601,40.59504
3190.81172,37.72368
3190.90091,34.95176
3190.99358,32.32407
3191.06308,30.52755
3191.13257,28.88068
3191.20207,27.38021
3191.25999,26.23821
3191.32949,24.9919
3191.39899,23.87349
3191.46848,22.87403
3191.53798,21.98396
3191.60748,21.19358
3191.67697,20.49324
3191.7812,19.59115
3191.87388,18.91735
3191.96654,18.3446
3192.05921,17.85607
3192.19821,17.25011
3192.3372,16.76158
3192.52252,16.24147
3192.70786,15.82604
3192.98585,15.33063
3193.26383,14.93432
3193.57298,14.56936
3194.03669,14.12177
3194.65097,13.64948
3195.43279,13.17164
3196.34872,12.71584
3197.79043,12.11417
3199.75569,11.34109
3200.78397,10.88016
3201.42665,10.53912
3201.90867,10.23855
3202.34248,9.91939
3202.75219,9.55942
3203.16188,9.13518
3203.48323,8.79181
3203.68408,8.62601
3203.80456,8.57596
3203.84474,8.57217
3203.92508,8.58999
3204.00542,8.64975
3204.08575,8.76255
3204.146,8.8896
3204.20625,9.05967
3204.26651,9.27934
3204.32675,9.55556
3204.38701,9.89579
3204.44724,10.30762
3204.49545,10.69418
3204.54365,11.13575
3204.59186,11.63651
3204.64005,12.20029
3204.68826,12.8312
3204.73646,13.53258
3204.78466,14.30796
3204.83285,15.16002
3204.89311,16.33739
3204.95336,17.64208
3205.01362,19.07653
3205.07386,20.64071
3205.13411,22.33323
3205.18834,23.96271
3205.25663,26.15052
3205.32491,28.47738
3205.42733,32.18946
3205.55025,36.89818
3205.78402,46.01397
3205.90373,50.39054
3205.99892,53.55049
3206.08865,56.17585
3206.16962,58.18974
3206.25445,59.888
3206.33543,61.08118
3206.41898,61.84975
3206.4961,62.1326
3206.5218,62.13585
3206.59958,61.87307
3206.67091,61.28287
3206.73518,60.4808
3206.83159,58.83846
3206.92799,56.73597
3207.01475,54.52079
3207.10151,52.07011
3207.27985,46.58314
3207.49997,39.66651
3207.62048,36.09594
3207.70082,33.86615
3207.78115,31.77968
3207.86149,29.84919
3207.94182,28.08147
3208.01814,26.55439
3208.09044,25.24266
3208.16275,24.05815
3208.23505,22.99485
3208.30735,22.04539
3208.37965,21.20151
3208.45196,20.4545
3208.52425,19.79539
3208.60057,19.18513
3208.68091,18.62672
3208.80141,17.92699
3208.92192,17.36315
3209.04241,16.90672
3209.20307,16.42543
3209.40091,15.97639
3209.59873,15.63493
3209.86848,15.27917
3210.29672,14.85628
3211.18079,14.16198
3211.78736,13.75609
3212.27779,13.49522
3212.97471,13.21444
3214.09593,12.87753
3215.69097,12.51105
3218.02241,12.08579
3218.67967,12.01645
3218.75255,12.01483
3219.18872,12.04989
3219.5422,12.14401
3220.23556,12.39273
3220.48504,12.42618
3220.77937,12.38152
3221.09207,12.23246
3221.97576,11.59065
3222.4481,11.32848
3223.47102,10.92488
3224.43184,10.49772
3224.63773,10.45193
3224.70635,10.4518
3224.8436,10.48585
3224.98087,10.58162
3225.08382,10.70699
3225.18676,10.88925
3225.2897,11.13846
3225.39263,11.46403
3225.46813,11.75618
3225.54362,12.09627
3225.61912,12.48598
3225.72893,13.14232
3225.83187,13.85134
3225.93481,14.6437
3226.07893,15.86776
3226.45638,19.29991
3226.58952,20.39824
3226.71031,21.25607
3226.82176,21.89321
3226.92991,22.34497
3227.02737,22.59875
3227.13306,22.70381
3227.14679,22.70448
3227.25247,22.61236
3227.33998,22.41185
3227.43777,22.06739
3227.54758,21.55049
3227.67111,20.83987
3227.877,19.46992
3228.15151,17.57839
3228.32308,16.50204
3228.4775,15.65502
3228.6319,14.93853
3228.76916,14.41055
3228.90642,13.97733
3229.04368,13.62722
3229.18093,13.34707
3229.34565,13.08475
3229.59272,12.80116
3229.83977,12.60366
3230.21038,12.39718
3230.82802,12.16566
3231.80666,11.91813
3233.15863,11.68188
3235.51322,11.37602
3238.77278,11.03902
3240.55278,10.89597
3243.91622,10.39394
3244.76552,10.22741
3245.44495,10.05545
3245.95452,9.88813
3246.76136,9.54787
3247.01615,9.46871
3247.12232,9.45796
3247.22847,9.46909
3247.37002,9.53177
3247.47619,9.62683
3247.56819,9.75163
3247.68143,9.97069
3247.76637,10.19012
3247.85129,10.46295
3247.93622,10.79415
3248.0353,11.2595
3248.10607,11.64612
3248.21223,12.31197
3248.3184,13.07828
3248.42456,13.93696
3248.53072,14.87354
3248.71473,16.61858
3248.91822,18.5714
3249.03004,19.57261
3249.14788,20.51581
3249.25998,21.26771
3249.36415,21.8114
3249.46154,22.16791
3249.54174,22.34458
3249.62348,22.41387
3249.6801,22.39681
3249.77989,22.24163
3249.87279,21.96294
3249.97453,21.52592
3250.09131,20.88283
3250.22931,19.97878
3250.65396,16.87639
3250.79551,15.92299
3250.90875,15.23207
3251.02199,14.61421
3251.13523,14.0722
3251.24846,13.6047
3251.39002,13.1179
3251.53157,12.72723
3251.67312,12.41727
3251.81466,12.17263
3251.99868,11.92922
3252.2747,11.67214
3252.55071,11.49347
3252.9329,11.31443
3253.56987,11.10045
3254.45389,10.88428
3255.90937,10.62006
3258.98831,10.19152
3264.2501,9.48852
3265.40226,9.31503
3265.87695,9.28437
3266.20003,9.30358
3266.57595,9.37575
3267.2204,9.53572
3267.42514,9.55128
3267.70962,9.51331
3267.97895,9.40879
3268.28102,9.22915
3268.91203,8.79845
3269.31479,8.57624
3269.69408,8.4161
3271.63603,7.77374
3272.0259,7.67978
3272.23995,7.66142
3272.49221,7.69112
3272.6604,7.75076
3272.82857,7.8461
3273.08085,8.0521
3273.53188,8.5034
3273.68477,8.62704
3273.8453,8.70911
3273.9659,8.7276
3274.10857,8.69278
3274.24586,8.59665
3274.38424,8.43735
3274.52566,8.21442
3274.63268,8.01067
3274.77927,7.69291
3274.97818,7.21521
3275.32559,6.35309
3275.54018,5.85452
3275.70113,5.50967
3275.84929,5.21477
3276.03833,4.86625
3276.22737,4.54246
3276.41641,4.23789
3276.61311,3.9418
3276.76639,3.7339
3276.86857,3.61426
3276.94521,3.5396
3277.02184,3.48265
3277.09848,3.44904
3277.14958,3.44302
3277.20067,3.45297
3277.25176,3.48176
3277.30284,3.53264
3277.34244,3.5896
3277.38459,3.66939
3277.42675,3.77143
3277.4689,3.89845
3277.51105,4.0535
3277.55319,4.23977
3277.59535,4.46099
3277.6375,4.72078
3277.66559,4.91742
3277.6937,5.13443
3277.72179,5.37297
3277.74989,5.63455
3277.77798,5.92048
3277.81478,6.33446
3277.85156,6.79628
3277.88835,7.30976
3277.92513,7.87842
3277.96193,8.50649
3277.99871,9.19756
3278.03549,9.95596
3278.07227,10.78548
3278.10754,11.65175
3278.14279,12.59067
3278.17804,13.60636
3278.21329,14.70211
3278.24854,15.88194
3278.29299,17.49421
3278.32569,18.77264
3278.35839,20.13248
3278.39108,21.57541
3278.43196,23.50093
3278.47284,25.56374
3278.51576,27.88175
3278.5505,29.8737
3278.60363,33.12335
3278.65677,36.62131
3278.71413,40.67484
3278.77735,45.47093
3278.8407,50.61174
3278.90609,56.25025
3278.97149,62.19953
3279.04505,69.21593
3279.13499,78.17165
3279.42436,108.02611
3279.54207,119.60065
3279.64017,128.49319
3279.73173,135.92685
3279.82002,142.11664
3279.90829,147.19119
3279.98677,150.66827
3280.06117,153.00535
3280.12247,154.20559
3280.20423,154.77201
3280.28761,154.14169
3280.36608,152.46967
3280.43148,150.31829
3280.49687,147.5254
3280.59497,142.25044
3280.67447,137.14818
3280.76807,130.37074
3280.88742,120.84101
3281.2277,91.80104
3281.35032,81.82655
3281.43205,75.56148
3281.51381,69.66655
3281.59555,64.18007
3281.6773,59.12251
3281.75904,54.50295
3281.83109,50.79143
3281.90313,47.40946
3281.97517,44.3434
3282.0472,41.57743
3282.11925,39.09176
3282.19128,36.86662
3282.26333,34.88007
3282.33536,33.11091
3282.40243,31.64006
3282.46948,30.32274
3282.5589,28.77756
3282.6483,27.44244
3282.73771,26.28634
3282.82713,25.28189
3282.91654,24.40534
3283.05064,23.28663
3283.15283,22.56182
3283.30611,21.63559
3283.45937,20.85884
3283.61266,20.19518
3283.76593,19.61893
3284.00095,18.86433
3284.26662,18.15179
3284.5323,17.54974
3284.79797,17.03196
3285.13517,16.46853
3285.54391,15.89331
3285.95264,15.40785
3286.56573,14.80404
3287.17884,14.30974
3287.79194,13.89521
3288.6094,13.43301
3289.42687,13.04614
3290.65307,12.56417
3292.16538,12.07809
3294.24991,11.52497
3295.6396,11.21713
3296.16212,11.16604
3296.45294,11.18664
3296.80287,11.2762
3297.53894,11.59259
3297.82885,11.65199
3297.85333,11.65274
3298.10833,11.61402
3298.36527,11.48976
3298.67774,11.25036
3299.26798,10.73449
3299.58045,10.5153
3299.95543,10.32367
3300.34777,10.18352
3302.99446,9.48517
3304.03381,9.16991
3305.07316,8.80643
3306.66373,8.16811
3307.26369,7.97787
3307.75201,7.82267
3308.04502,7.67952
3308.2956,7.50064
3308.52463,7.28219
3308.77054,6.98941
3308.95193,6.74008
3309.26797,6.26111
3309.57193,5.79589
3309.69351,5.62958
3309.81662,5.48868
3309.91012,5.41048
3310.00359,5.36811
3310.03476,5.36409
3310.09709,5.37446
3310.15941,5.41358
3310.22173,5.48714
3310.26848,5.56879
3310.31522,5.67646
3310.36197,5.81351
3310.40871,5.98345
3310.45546,6.19018
3310.50219,6.43772
3310.54895,6.73067
3310.59569,7.07341
3310.64243,7.4709
3310.68917,7.92808
3310.73591,8.45028
3310.77798,8.98017
3310.81772,9.5365
3310.85744,10.15016
3310.89719,10.82499
3310.93691,11.56365
3310.97665,12.36965
3311.01637,13.24583
3311.05611,14.19532
3311.09584,15.22042
3311.13557,16.32385
3311.17529,17.50718
3311.21737,18.85052
3311.25944,20.28717
3311.31553,22.35056
3311.37162,24.58361
3311.41711,26.519
3311.46946,28.88109
3311.53926,32.2481
3311.61407,36.11583
3311.69883,40.78781
3311.79854,46.60597
3311.98303,57.90279
3312.14756,67.91706
3312.24827,73.679
3312.33703,78.35002
3312.42877,82.64711
3312.50655,85.78059
3312.5923,88.61413
3312.67208,90.60972
3312.72792,91.61739
3312.79174,92.36419
3312.87152,92.68314
3312.95129,92.32401
3313.03107,91.30786
3313.10063,89.91404
3313.18962,87.49636
3313.28187,84.32492
3313.3741,80.58653
3313.47383,76.04685
3313.62341,68.60915
3313.86523,56.16311
3313.95747,51.59992
3314.04971,47.25849
3314.14194,43.19364
3314.2261,39.75766
3314.31023,36.6001
3314.39437,33.72727
3314.47851,31.13822
3314.5346,29.56572
3314.59068,28.11213
3314.65302,26.63
3314.71534,25.28135
3314.77767,24.0577
3314.83998,22.95068
3314.90231,21.95105
3314.96463,21.05027
3315.02696,20.23935
3315.11421,19.23907
3315.189,18.49211
3315.28872,17.63162
3315.38844,16.90123
3315.48816,16.27758
3315.58788,15.74063
3315.73746,15.06259
3315.88703,14.49961
3316.07402,13.91023
3316.26099,13.40947
3316.51029,12.8337
3316.75959,12.32759
3317.16251,11.59903
3318.45021,9.48476
3319.12956,8.30144
3319.29941,8.03848
3319.41263,7.89671
3319.52586,7.80037
3319.62494,7.7708
3319.69569,7.79193
3319.75231,7.84057
3319.80891,7.92267
3319.86553,8.04374
3319.92215,8.20973
3319.97876,8.4272
3320.03537,8.70316
3320.09199,9.04524
3320.13445,9.34995
3320.17691,9.69976
3320.21937,10.09833
3320.26182,10.54916
3320.30429,11.05641
3320.34675,11.62334
3320.38921,12.25386
3320.43166,12.95142
3320.47413,13.7198
3320.51658,14.56214
3320.55905,15.4818
3320.6015,16.48118
3320.64396,17.56367
3320.68642,18.73061
3320.73369,20.13199
3320.79058,21.96343
3320.84749,23.95453
3320.90438,26.10416
3320.96128,28.40994
3321.01817,30.86588
3321.08102,33.7454
3321.1648,37.83055
3321.25368,42.42594
3321.39408,50.06444
3321.61827,62.42868
3321.73828,68.63003
3321.83791,73.30161
3321.9285,77.03904
3322.01183,79.95937
3322.09879,82.40569
3322.17669,84.02932
3322.25821,85.12234
3322.33249,85.56528
3322.35696,85.59538
3322.41764,85.42487
3322.49101,84.7623
3322.5594,83.71417
3322.65315,81.6519
3322.74374,79.04556
3322.83431,75.9291
3322.9249,72.40314
3323.07323,66.02344
3323.3713,52.54056
3323.49612,47.20215
3323.60695,42.80467
3323.68974,39.77133
3323.77254,36.97193
3323.85534,34.41467
3323.93814,32.09968
3324.02092,30.02189
3324.10585,28.12539
3324.19077,26.45254
3324.27569,24.98527
3324.36061,23.70463
3324.44553,22.59068
3324.52762,21.65415
3324.6083,20.85151
3324.68896,20.1507
3324.79653,19.35075
3324.90409,18.67846
3325.01166,18.10915
3325.17301,17.4049
3325.33434,16.83426
3325.5042,16.33624
3325.67403,15.91382
3325.90048,15.4337
3326.24015,14.83392
3326.62513,14.26793
3327.01009,13.78097
3327.58754,13.14453
3328.54557,12.21574
3329.65994,11.14999
3330.18319,10.58654
3330.53202,10.16461
3331.25722,9.18647
3331.44081,8.98163
3331.57852,8.88505
3331.67032,8.86577
3331.76211,8.89762
3331.83096,8.96458
3331.89981,9.07706
3331.96866,9.24388
3332.0375,9.47472
3332.10635,9.78017
3332.15225,10.03082
3332.20044,10.33898
3332.25093,10.71577
