% energy,cross section
425.68014,25.8788
425.75514,24.76939
425.82225,23.95599
425.91172,23.06943
426.01041,22.11546
426.06436,21.49148
426.10015,21.00949
426.14857,20.25503
426.19463,19.4218
426.24068,18.47889
426.28903,17.38452
426.35612,15.73416
426.47899,12.58597
426.52318,11.50813
426.56738,10.50427
426.59684,9.88936
426.62631,9.3267
426.65761,8.79402
426.68247,8.42408
426.70733,8.10528
426.73219,7.84116
426.75705,7.63514
426.77363,7.5316
426.7942,7.44218
426.81476,7.39746
426.82505,7.39228
426.84562,7.41702
426.86619,7.4894
426.88675,7.61019
426.90732,7.77993
426.92789,7.99884
426.95117,8.30569
426.97066,8.61038
426.99014,8.95774
427.013,9.41794
427.03585,9.93264
427.05109,10.30445
427.08156,11.11154
427.11203,11.99345
427.14983,13.17025
427.26888,17.10604
427.30856,18.34253
427.33974,19.2331
427.36715,19.93721
427.40211,20.70598
427.42951,21.19196
427.45785,21.5754
427.48204,21.80067
427.50746,21.93236
427.52517,21.95951
427.55423,21.88916
427.58824,21.62938
427.62226,21.18842
427.64872,20.73048
427.67895,20.09761
427.71297,19.26663
427.75076,18.22775
427.81366,16.33593
427.87726,14.38266
427.91647,13.23771
427.94587,12.43662
427.97528,11.70024
428.00468,11.04037
428.03016,10.53808
428.05369,10.13667
428.07721,9.79849
428.10074,9.52604
428.12426,9.32116
428.13994,9.22264
428.15954,9.1425
428.17915,9.11006
428.19875,9.12483
428.21835,9.18596
428.23796,9.29225
428.25756,9.44211
428.27716,9.63361
428.29676,9.86442
428.32225,10.21888
428.34773,10.62855
428.38596,11.32968
428.42713,12.17066
428.53435,14.48271
428.57121,15.21568
428.60649,15.84333
428.6359,16.29523
428.66956,16.71956
428.70096,17.01695
428.73784,17.23858
428.76789,17.31682
428.77586,17.32253
428.81396,17.26734
428.84782,17.11385
428.8829,16.86836
428.92966,16.43984
429.04917,15.17049
429.09593,14.73579
429.14789,14.35319
429.19639,14.10457
429.22757,13.99823
429.28299,13.89559
429.34843,13.86901
429.4259,13.87721
429.53471,13.82829
429.63612,13.76996
429.68583,13.8162
429.7256,13.92757
429.76039,14.09775
429.79519,14.34896
429.83496,14.74765
429.87472,15.27355
429.91449,15.92835
429.95426,16.70608
429.99403,17.59334
430.03379,18.56974
430.11333,20.68106
430.19784,22.91484
430.24257,23.98751
430.29228,25.02438
430.34199,25.8553
430.37712,26.30184
430.4178,26.66576
430.46627,26.88574
430.49858,26.90992
430.53089,26.84494
430.57563,26.62713
430.62036,26.29068
430.70984,25.40546
430.8192,24.25852
430.89051,23.6058
431.08421,22.07675
431.13593,21.5675
431.17966,21.04526
431.21958,20.47855
431.26415,19.7335
431.30315,18.98187
431.35422,17.86309
431.4053,16.6127
431.45638,15.26471
431.58948,11.60843
431.63423,10.43407
431.67837,9.34445
431.70779,8.66528
431.73722,8.02877
431.76252,7.51804
431.79426,6.92684
431.82601,6.39235
431.84717,6.06778
431.86833,5.76852
431.8895,5.4943
431.91066,5.24473
431.93737,4.96419
431.96155,4.74231
431.98574,4.55005
432.00993,4.38638
432.03411,4.2503
432.0583,4.1408
432.08249,4.05694
432.10667,3.99785
432.13086,3.96274
432.15505,3.95095
432.17923,3.96193
432.20836,4.00481
432.23749,4.07966
432.26552,4.18175
432.29135,4.30207
432.31718,4.44791
432.3396,4.59557
432.36721,4.80516
432.39562,5.05393
432.42021,5.29742
432.44693,5.59328
432.47292,5.91381
432.49855,6.26319
432.52418,6.64747
432.55161,7.09968
432.57904,7.59648
432.59733,7.95365
432.62677,8.57447
432.65621,9.2541
432.68565,9.99511
432.71509,10.79957
432.74208,11.59412
432.76907,12.44394
432.80506,13.66312
432.84104,14.97907
432.87539,16.32194
432.92446,18.37607
432.97353,20.56928
433.03405,23.4221
433.26468,34.72742
433.36763,39.5372
433.45645,43.47496
433.54431,47.11421
433.60135,49.25518
433.6464,50.75194
433.69588,52.11932
433.74255,53.06362
433.78599,53.57141
433.81626,53.68217
433.84812,53.56327
433.88924,53.03308
433.93101,52.04977
433.95659,51.22947
433.9947,49.71697
434.02972,48.04831
434.06734,46.00464
434.11014,43.43812
434.22299,36.21614
434.2645,33.69522
434.29823,31.80647
434.32417,30.47963
434.35011,29.27971
434.37605,28.21891
434.402,27.3059
434.42794,26.54568
434.45388,25.93953
434.47982,25.48503
434.50836,25.15301
434.5356,24.98895
434.55603,24.95508
434.5823,25.0108
434.61732,25.22978
434.66402,25.7031
434.74963,26.73647
434.80168,27.21847
434.84265,27.4094
434.8583,27.42643
434.88789,27.36359
434.91649,27.17701
434.94571,26.85352
434.97646,26.36715
435.00721,25.73547
435.03797,24.96748
435.06872,24.07633
435.11075,22.68924
435.15441,21.08981
435.2187,18.56275
435.2949,15.52732
435.34252,13.71591
435.38538,12.18929
435.41951,11.06019
435.44928,10.14464
435.47904,9.2965
435.50881,8.5167
435.53857,7.8049
435.55841,7.36736
435.58068,6.91056
435.60295,6.48872
435.62521,6.10037
435.64748,5.74395
435.66974,5.41775
435.69201,5.12007
435.71428,4.84913
435.73654,4.60324
435.76204,4.35023
435.78753,4.12535
435.81302,3.92626
435.83852,3.75078
435.86793,3.57496
435.89735,3.42498
435.92677,3.29826
435.95618,3.19249
435.9856,3.10563
436.01991,3.02583
436.04933,2.97416
436.07384,2.94189
436.10949,2.91106
436.15214,2.89721
436.1564,2.89712
436.18909,2.90385
436.22889,2.92896
436.26945,2.97253
436.30584,3.02621
436.3483,3.10531
436.38336,3.18324
436.43406,3.31449
436.48173,3.45578
436.54377,3.66101
436.64572,4.032
436.76258,4.46493
436.83725,4.72106
436.90744,4.93559
436.97614,5.11707
437.06575,5.31393
437.29874,5.74114
437.36147,5.88066
437.42419,6.04966
437.46601,6.18304
437.52575,6.4073
437.58549,6.67569
437.64523,6.99163
437.70497,7.35671
437.75962,7.73359
437.81427,8.14995
437.88436,8.73744
437.95166,9.35166
438.05094,10.3305
438.15022,11.37711
438.25791,12.58091
438.34878,13.66996
438.43014,14.73537
438.49116,15.61467
438.56443,16.78671
438.61737,17.72205
438.69676,19.26227
438.88354,23.19799
438.93496,24.1982
438.98537,25.06306
439.02822,25.67626
439.07503,26.1901
439.12331,26.52683
439.17286,26.65452
439.21067,26.60225
439.25376,26.39166
439.29939,26.01009
439.3499,25.43056
439.42205,24.4141
439.51825,23.00396
439.56347,22.44615
439.59942,22.10115
439.63189,21.88931
439.66015,21.79762
439.67217,21.78795
439.70825,21.8752
439.7323,22.03823
439.75695,22.2993
439.78221,22.67052
439.81347,23.28153
439.84143,23.97321
439.86939,24.80261
439.8986,25.81359
439.9278,26.96582
439.95701,28.249
440.00048,30.36876
440.04325,32.64325
440.1502,38.58933
440.20011,41.15306
440.23219,42.61561
440.26428,43.88084
440.29814,44.95872
440.33201,45.7331
440.35875,46.10964
440.38994,46.27171
440.41685,46.16507
440.44412,45.82326
440.47906,45.04917
440.51352,43.93541
440.54886,42.46456
440.5854,40.64224
440.62559,38.35278
440.67527,35.23583
440.78334,28.13028
440.8273,25.3888
440.86686,23.09803
440.89323,21.68592
440.91961,20.37669
440.94598,19.17677
440.97382,18.0333
440.9958,17.22143
441.01778,16.49008
441.03975,15.83858
441.06173,15.26591
441.08371,14.77041
441.10569,14.35015
441.12767,14.00297
441.14964,13.72658
441.17162,13.51866
441.1936,13.37697
441.22056,13.29043
441.23405,13.28219
441.26101,13.33374
441.28797,13.47365
441.31494,13.69958
441.3419,14.00972
441.36886,14.40269
441.39583,14.8775
441.42279,15.43338
441.44975,16.06968
441.47742,16.80564
441.50581,17.64668
441.53419,18.5735
441.56257,19.58388
441.60514,21.24907
441.64772,23.07988
441.69029,25.05442
441.74138,27.57216
441.87761,34.55059
441.9287,37.01197
441.97766,39.14689
442.02236,40.82942
442.06707,42.1945
442.10297,43.0256
442.13901,43.59883
442.1691,43.86555
442.1962,43.93584
442.23239,43.77574
442.26858,43.3277
442.30051,42.70046
442.34025,41.63301
442.37998,40.27396
442.41972,38.65845
442.45803,36.89565
442.51338,34.07551
442.58717,30.00605
442.68284,24.62539
442.73188,21.97543
442.77515,19.75665
442.81807,17.69503
442.84954,16.28212
442.88512,14.7923
442.91108,13.77964
442.93791,12.79965
442.96257,11.95857
442.98868,11.12918
443.01624,10.32032
443.04524,9.54019
443.07425,8.82985
443.10326,8.18545
443.13227,7.60279
443.16127,7.07751
443.18591,6.67321
443.21629,6.2231
443.24667,5.82201
443.27705,5.46529
443.30743,5.14858
443.33781,4.86794
443.36655,4.6325
443.39528,4.42358
443.42401,4.23891
443.45275,4.07663
443.48148,3.93521
443.51021,3.81345
443.53895,3.71044
443.56768,3.62554
443.59641,3.55828
443.62515,3.50844
443.6592,3.47172
443.69272,3.45917
443.71879,3.46559
443.74859,3.49018
443.77995,3.5358
443.81289,3.60511
443.85052,3.71025
443.87169,3.78099
443.91404,3.94563
443.96108,4.16043
444.00813,4.40141
444.15241,5.19504
444.20102,5.43703
444.24964,5.64312
444.29668,5.79683
444.33611,5.88442
444.37107,5.92745
444.40017,5.93742
444.43338,5.91991
444.4756,5.85447
444.51687,5.74733
444.55664,5.60916
444.61403,5.36362
444.74668,4.72142
444.79005,4.53204
444.82321,4.40576
444.85638,4.29974
444.88507,4.22663
444.91377,4.17228
444.94247,4.13753
444.97595,4.12215
445.00665,4.1315
445.03933,4.16493
445.07201,4.22064
445.1047,4.29593
445.15771,4.45123
445.22308,4.6778
445.31436,5.00007
445.37076,5.16899
445.41542,5.27201
445.4591,5.33898
445.49701,5.36593
445.51184,5.36797
445.55346,5.34686
445.5893,5.296
445.6236,5.21859
445.65635,5.11868
445.68938,4.99284
445.72455,4.83258
445.76851,4.59715
445.8082,4.35511
445.85456,4.0436
445.90358,3.68959
446.03545,2.69925
446.07561,2.41113
446.11216,2.1626
446.1487,1.93046
446.17736,1.76157
446.20206,1.62596
446.22676,1.50004
446.25147,1.38402
446.27617,1.27802
446.29264,1.21288
446.31628,1.12702
446.33992,1.04996
446.35765,0.99775
446.37537,0.95016
446.39417,0.90457
446.41509,0.85942
446.43486,0.82193
446.45462,0.78914
446.47555,0.75924
446.4988,0.73142
446.52205,0.70886
446.54065,0.69432
446.56235,0.681
446.5825,0.67194
446.6104,0.66428
446.63656,0.66196
446.65942,0.66361
446.68635,0.66989
446.71309,0.68081
446.7344,0.69298
446.7592,0.71122
446.77935,0.72952
446.8026,0.75483
446.82586,0.78507
446.84911,0.82073
446.87236,0.86239
446.89561,0.91069
446.91421,0.95455
446.93281,1.00345
446.9549,1.06857
446.97698,1.14193
446.99985,1.22723
447.01612,1.29412
447.0324,1.3664
447.04868,1.4443
447.06495,1.52801
447.08936,1.66488
447.11378,1.81576
447.13548,1.96194
447.15582,2.10944
447.17617,2.26706
447.20329,2.49281
447.23042,2.73585
447.25367,2.95727
447.28854,3.31006
447.33197,3.77868
447.39185,4.46035
447.47015,5.36171
447.52043,5.90939
447.56499,6.35168
447.60459,6.69856
447.64392,6.99215
447.68327,7.23011
447.71431,7.37774
447.74795,7.49911
447.78072,7.58227
447.8273,7.65218
447.9444,7.73674
447.98523,7.80628
448.02551,7.93324
448.05237,8.06101
448.07922,8.23007
448.10608,8.44528
448.13293,8.71044
448.1571,8.99389
448.18127,9.32068
448.20544,9.69063
448.22961,10.10245
448.25646,10.60619
448.29675,11.44182
448.33703,12.35177
448.44176,14.82385
448.48205,15.70424
448.50997,16.25606
448.5465,16.88021
448.5747,17.2713
448.59887,17.53498
448.62706,17.75218
448.6516,17.85788
448.67329,17.88515
448.7046,17.8147
448.73476,17.6272
448.76373,17.34296
448.79196,16.97679
448.82316,16.48327
448.86774,15.65205
448.99296,13.03842
449.02438,12.4434
449.04941,12.01702
449.07855,11.58803
449.10131,11.31121
449.12589,11.0764
449.15047,10.91346
449.17688,10.82322
449.19054,10.81213
449.2133,10.84857
449.23151,10.92741
449.25336,11.08007
449.27521,11.29501
449.29706,11.57042
449.31891,11.9037
449.3444,12.36127
449.3699,12.88676
449.39539,13.47272
449.43545,14.49499
449.47915,15.71277
449.57748,18.57013
449.61754,19.66844
449.65396,20.5822
449.69038,21.38755
449.73044,22.12165
449.76467,22.60648
449.79964,22.95621
449.82877,23.13239
449.85654,23.20328
449.89207,23.16064
449.93511,22.92359
449.97894,22.50144
450.01842,21.9961
450.08554,20.95668
450.20004,19.04503
450.26321,18.10095
450.31651,17.42172
450.36981,16.85757
450.42032,16.4175
450.50449,15.82008
450.62313,15.00795
450.67445,14.57784
450.73001,14.0203
450.77291,13.51644
450.81581,12.94835
450.86075,12.28974
450.92611,11.23834
451.0876,8.46471
451.14149,7.58973
451.18174,6.98087
451.21421,6.52388
451.24654,6.10269
451.28094,5.69424
451.30744,5.40838
451.34153,5.07797
451.36236,4.8965
451.39213,4.66358
451.42115,4.46524
451.44868,4.30194
451.4844,4.12358
451.51901,3.98354
451.55361,3.87198
451.58859,3.78429
451.6243,3.71679
451.66895,3.65805
451.7136,3.62174
451.77729,3.59855
451.81122,3.59662
451.87907,3.60965
451.94412,3.64089
452.00917,3.69057
452.08398,3.77251
452.15228,3.87213
452.2234,4.00099
452.29105,4.14545
452.37548,4.35115
452.45762,4.57404
452.5466,4.84179
452.61367,5.0699
452.6595,5.24632
452.71012,5.46999
452.75803,5.72056
452.79552,5.95176
452.83614,6.24652
452.86322,6.47372
452.8903,6.72943
452.91766,7.02026
452.94501,7.34737
452.97237,7.71432
452.99972,8.12444
453.02693,8.57822
453.05414,9.08009
453.08135,9.63189
453.10856,10.23456
453.13577,10.88813
453.16298,11.59141
453.19926,12.6021
453.23554,13.68709
453.28995,15.42147
453.39154,18.77014
453.43144,20.01892
453.47135,21.16781
453.504,22.00499
453.53665,22.72728
453.57293,23.37325
453.60994,23.84272
453.63824,24.0637
453.66387,24.15739
453.67499,24.16635
453.7067,24.08761
453.73491,23.89101
453.76716,23.52839
453.80241,22.97808
453.83963,22.24475
453.88077,21.28578
453.93563,19.83292
454.09942,15.13383
454.15898,13.52462
454.20743,12.29947
454.25699,11.12836
454.30466,10.0771
454.34615,9.2173
454.39358,8.29284
454.43982,7.44752
454.48488,6.67559
454.51926,6.12117
454.55483,5.58036
454.5904,5.07436
454.62597,4.60505
454.64968,4.3135
454.6734,4.03964
454.69711,3.78401
454.72579,3.49983
454.75447,3.24369
454.77359,3.08881
454.79271,2.94681
454.81182,2.81782
454.83094,2.70194
454.85006,2.59929
454.87174,2.499
454.89341,2.41591
454.91509,2.35011
454.93676,2.30168
454.95844,2.27068
454.98011,2.25716
454.98734,2.25653
455.00902,2.26633
455.03069,2.2936
455.05237,2.33826
455.07404,2.4002
455.09139,2.46207
455.11163,2.5479
455.13187,2.6481
455.15212,2.76228
455.17236,2.88992
455.1926,3.03041
455.22297,3.26356
455.24321,3.4326
455.27996,3.76329
455.32698,4.22014
455.42913,5.2496
455.45941,5.5372
455.49696,5.86563
455.527,6.09827
455.5608,6.32043
455.58708,6.46
455.61619,6.57712
455.6481,6.65738
455.67885,6.68512
455.68143,6.68521
455.70537,6.66957
455.72415,6.63669
455.75607,6.54052
455.78607,6.4064
455.81591,6.23464
455.85263,5.97758
455.88636,5.7046
455.92308,5.37739
455.98261,4.80721
456.05703,4.08431
456.10168,3.67306
456.13889,3.35375
456.1761,3.06067
456.20984,2.81998
456.23663,2.64655
456.26342,2.4889
456.29021,2.34679
456.317,2.21971
456.34379,2.10699
456.36791,2.01709
456.39499,1.92828
456.42208,1.85138
456.44619,1.79214
456.47634,1.72909
456.50649,1.67713
456.53664,1.63511
456.56569,1.60308
456.59365,1.57943
456.62764,1.5594
456.66768,1.54736
456.6877,1.54587
456.7217,1.55019
456.7557,1.56332
456.7897,1.58562
456.82369,1.61766
456.85203,1.65234
456.88036,1.69478
456.91435,1.75676
456.9472,1.82899
456.97741,1.907
457.00951,2.0029
457.03171,2.07757
457.05844,2.17699
457.09052,2.31067
457.11993,2.44758
457.15201,2.6132
457.18911,2.82642
457.2262,3.06325
457.26483,3.33488
457.30653,3.65581
457.34984,4.01755
457.39924,4.46129
457.46375,5.07977
457.64543,6.89606
457.7124,7.52992
457.77937,8.1241
457.88545,8.99981
457.9709,9.7048
458.03318,10.26936
458.0747,10.69013
458.11823,11.1823
458.16377,11.76296
458.2073,12.38666
458.24882,13.04487
458.3111,14.13735
458.38506,15.55002
458.4824,17.42157
458.52915,18.23833
458.57589,18.94871
458.61095,19.38993
458.64601,19.73827
458.68034,19.97996
458.71321,20.11374
458.7406,20.15076
458.78138,20.08238
458.81663,19.91068
458.85461,19.6216
458.89873,19.17436
458.94985,18.55186
459.05893,17.13469
459.11249,16.53647
459.15631,16.14727
459.20014,15.86579
459.24688,15.68833
459.29411,15.62681
459.30166,15.62641
459.3394,15.65506
459.45811,15.86914
459.49574,15.89033
459.54413,15.82334
459.58849,15.63883
459.61537,15.46056
459.65167,15.13503
459.68393,14.76292
459.72156,14.23371
459.75786,13.63435
459.7962,12.91971
459.84587,11.89832
459.98594,8.81411
460.0278,7.93981
460.06339,7.24361
460.09897,6.60065
460.12269,6.20505
460.14642,5.83759
460.17014,5.49927
460.19386,5.19059
460.21759,4.91175
460.24271,4.64879
460.26782,4.4185
460.29294,4.22001
460.31806,4.05224
460.34178,3.92081
460.36551,3.81448
460.38923,3.73198
460.41295,3.67207
460.43668,3.63347
460.4604,3.61498
460.47226,3.61289
460.49598,3.62231
460.5218,3.65209
460.54971,3.7057
460.57762,3.78007
460.60553,3.87382
460.63344,3.98572
460.66135,4.1147
460.70321,4.33825
460.74368,4.58671
460.78136,4.84535
460.81904,5.12984
460.85671,5.44038
460.89439,5.77808
460.93207,6.14502
460.97603,6.61453
461.01998,7.13584
461.04929,7.51706
461.07859,7.92951
461.1079,8.37739
461.1372,8.86541
461.16651,9.39866
461.19302,9.92458
461.21954,10.49587
461.24605,11.11648
461.27256,11.79004
461.29908,12.51985
461.32559,13.30847
461.35211,14.15775
461.37862,15.06843
461.41211,16.30579
461.4456,17.63618
461.48328,19.23395
461.54001,21.80024
461.65536,27.22026
461.70959,29.6067
461.75193,31.27856
461.78818,32.52714
461.82537,33.59661
461.86305,34.43332
461.8986,34.97672
461.92908,35.24579
461.95955,35.33306
461.99002,35.24328
462.02049,34.98572
462.05984,34.42691
462.09838,33.66628
462.13691,32.73621
462.18828,31.31112
462.31672,27.48103
462.3681,26.07727
462.41947,24.83969
462.45544,24.08932
462.4914,23.4398
462.52736,22.8909
462.56332,22.43905
462.61213,21.97011
462.66094,21.65063
462.70974,21.46296
462.75855,21.39433
462.81378,21.45508
462.86901,21.6732
462.92102,22.04889
462.962,22.48692
463.00207,23.06171
463.03495,23.6593
463.0668,24.36109
463.09763,25.16742
463.12845,26.1093
463.15928,27.19529
463.19139,28.48629
463.22414,29.97426
463.25625,31.59937
463.29799,33.94655
463.32368,35.51146
463.37505,38.86906
463.52337,49.19267
463.56894,52.10384
463.6039,54.10583
463.63886,55.84424
463.66799,57.05459
463.69712,58.02086
463.72771,58.75012
463.7583,59.16958
463.78743,59.27112
463.81482,59.09847
463.85153,58.46412
463.89013,57.31856
463.92072,56.08613
463.95058,54.63158
463.99427,52.11272
464.03797,49.21638
464.08167,46.04498
464.17507,38.80804
464.25387,32.72594
464.30402,29.05852
464.34947,25.9373
464.38666,23.54863
464.41499,21.8346
464.45395,19.63119
464.48582,17.96072
464.5177,16.40752
464.55193,14.86646
464.57554,13.8779
464.59915,12.94781
464.62276,12.07423
464.64637,11.25498
464.66999,10.48801
464.6936,9.77109
464.71721,9.1021
464.74651,8.33509
464.76849,7.80358
464.79047,7.30769
464.81245,6.84569
464.83443,6.41596
464.86176,5.92395
464.8891,5.47622
464.91643,5.06973
464.94377,4.70159
464.97111,4.36896
464.99844,4.06917
465.02578,3.7996
465.05311,3.55784
465.07937,3.34965
465.10562,3.16309
465.13188,2.99637
465.15813,2.8479
465.18439,2.7162
465.21064,2.59998
465.2369,2.49809
465.26315,2.40956
465.28941,2.33358
465.31567,2.26951
465.34192,2.21687
465.36818,2.17536
465.39443,2.14485
465.42069,2.12536
465.44694,2.11709
465.4732,2.12042
465.49683,2.13377
465.52046,2.15742
465.54409,2.19198
465.56772,2.23812
465.59135,2.29662
465.61169,2.35755
465.63664,2.44643
465.66158,2.55201
465.68652,2.67544
465.71146,2.81789
465.73641,2.9805
465.76135,3.16436
465.78629,3.37046
465.80697,3.55878
465.83158,3.8042
465.8562,4.07314
465.88081,4.36578
465.90542,4.68204
465.93004,5.02146
465.96364,5.52079
465.99725,6.05843
466.03348,6.67544
466.07949,7.50215
466.19777,9.69534
466.23899,10.41831
466.2813,11.10183
466.31867,11.63848
466.35576,12.09517
466.39334,12.46954
466.43251,12.75676
466.4698,12.92814
466.50387,12.99734
466.51409,13.00214
466.55157,12.95932
466.59143,12.81672
466.62659,12.61789
466.67141,12.28264
466.72915,11.75294
466.89672,10.03449
466.95215,9.51936
467.00758,9.05828
467.06357,8.64728
467.11956,8.28306
467.19076,7.86706
467.42786,6.59487
467.50981,6.18893
467.55897,5.97833
467.59596,5.84616
467.63294,5.74357
467.67282,5.67362
467.69984,5.65424
467.71357,5.65401
467.74102,5.67451
467.76847,5.72492
467.79592,5.80738
467.82193,5.9168
467.85227,6.08475
467.88478,6.31462
467.91728,6.59737
467.94979,6.93342
467.9823,7.32219
468.01842,7.81406
468.04731,8.25063
468.09066,8.97108
468.11955,9.49022
468.1666,10.39003
468.2352,11.7852
468.35528,14.27054
468.41225,15.38128
468.46767,16.3777
468.52232,17.25909
468.56542,17.87565
468.61007,18.43826
468.6616,18.99146
468.72001,19.49717
468.78086,19.89213
468.84415,20.16458
468.906,20.29475
468.93621,20.30828
468.99662,20.23291
469.05819,20.01002
469.10307,19.75194
469.15485,19.3541
469.20448,18.87594
469.27568,18.04027
469.34689,17.06157
469.45016,15.48961
469.5502,13.94109
469.61998,12.92674
469.6685,12.27891
469.71508,11.71219
469.7734,11.08651
469.82339,10.62612
469.87754,10.20212
469.9317,9.84523
470.01293,9.39861
470.15248,8.68958
470.21496,8.3194
470.26836,7.95515
470.3255,7.5141
470.39951,6.88058
470.49225,6.0602
470.53909,5.67665
470.57549,5.41161
470.60944,5.20085
470.63824,5.05607
470.66462,4.95559
470.68858,4.89423
470.70954,4.86612
470.71853,4.86185
470.74398,4.87659
470.76245,4.91341
470.78241,4.97937
470.80337,5.07931
470.82633,5.22658
470.8443,5.37061
470.86626,5.58241
470.88498,5.79508
470.90369,6.03836
470.92615,6.37205
470.94612,6.70812
470.96608,7.08245
470.98605,7.49609
471.00401,7.90281
471.02797,8.49708
471.05193,9.15211
471.0713,9.72707
471.09408,10.45554
471.11685,11.24137
471.13962,12.08478
471.16524,13.10212
471.1937,14.31639
471.22216,15.61652
471.25062,16.99828
471.29153,19.11515
471.336,21.56349
471.39861,25.18524
471.46975,29.35213
471.51529,31.91308
471.56082,34.28475
471.60105,36.14861
471.63122,37.36528
471.66007,38.35906
471.68827,39.15165
471.71647,39.75281
471.74937,40.1969
471.78227,40.35203
471.80671,40.27651
471.83209,40.02599
471.85746,39.60286
471.89304,38.72961
471.92861,37.55011
471.95233,36.60836
471.98354,35.19999
472.02724,32.95519
472.0647,30.83417
472.12296,27.30782
472.22155,21.21145
472.26118,18.87128
472.30018,16.69187
472.32973,15.14121
472.35693,13.79939
472.37943,12.75542
472.40629,11.59006
472.42644,10.77516
472.44659,10.01136
472.46673,9.2985
472.48688,8.63619
472.50703,8.02365
472.52717,7.45991
472.54833,6.91904
472.56948,6.42898
472.58921,6.01613
472.60608,5.69564
472.62296,5.40415
472.63983,5.14067
472.65671,4.90413
472.67358,4.69352
472.69045,4.50775
472.70732,4.34584
472.7242,4.20675
472.74107,4.08949
472.75794,3.99306
472.77337,3.92228
472.79298,3.85513
472.81259,3.81214
472.8322,3.79182
472.84201,3.78972
472.86162,3.80069
472.88123,3.83071
472.90084,3.8783
472.92045,3.94198
472.94937,4.06209
472.97828,4.20902
473.0072,4.37773
473.05859,4.71512
473.15244,5.36769
473.20267,5.68475
473.24497,5.91003
473.27934,6.05576
473.31106,6.15566
473.34477,6.22199
473.38006,6.24535
473.41483,6.22178
473.44854,6.156
473.48026,6.05787
473.51463,5.91578
473.55429,5.71235
473.59802,5.4498
473.65572,5.06459
473.75103,4.40647
473.79618,4.11257
473.83632,3.87038
473.88147,3.62355
473.91909,3.43992
473.95358,3.28911
473.99372,3.13358
474.0405,2.97678
474.0906,2.83393
474.14338,2.70656
474.19696,2.59716
474.2558,2.49704
474.30364,2.43068
474.34669,2.38338
474.38257,2.35404
474.42563,2.33261
474.45433,2.32766
474.48304,2.33095
474.52131,2.34924
474.55958,2.38462
474.59785,2.4381
474.63612,2.51027
474.67021,2.59032
474.70429,2.68483
474.72702,2.75545
474.77246,2.91327
474.82509,3.11872
474.95664,3.67579
475.01405,3.90111
475.05256,4.03345
475.09867,4.16443
475.13493,4.24217
475.17198,4.29583
475.20193,4.31901
475.22479,4.32425
475.26518,4.30723
475.29583,4.27255
475.33057,4.21195
475.36587,4.12929
475.41401,3.98738
475.45573,3.84294
475.51992,3.59574
475.62422,3.17772
475.6852,2.95093
475.73535,2.78586
475.76824,2.69134
475.80114,2.60964
475.83404,2.54232
475.86364,2.49532
475.88996,2.46532
475.91628,2.44726
475.94259,2.44197
475.97372,2.45334
475.99972,2.4784
476.02379,2.51494
476.04786,2.56489
476.07193,2.62874
476.096,2.70693
476.12007,2.79978
476.14494,2.91137
476.16981,3.03893
476.19469,3.18238
476.21956,3.34143
476.24764,3.53918
476.27572,3.75521
476.30381,3.98819
476.33189,4.2365
476.37361,4.62958
476.43138,5.20938
476.59505,6.91521
476.68652,7.81922
476.78676,8.7472
476.91355,9.85579
477.00387,10.58603
477.05543,10.95162
477.09992,11.21605
477.14036,11.40061
477.17675,11.51028
477.21585,11.55827
477.22124,11.5587
477.25089,11.53265
477.28527,11.4398
477.31694,11.29278
477.35671,11.02465
477.39648,10.66694
477.43422,10.25133
477.47466,9.73477
477.52301,9.0406
477.58673,8.04531
477.68246,6.51791
477.72366,5.89388
477.7627,5.33885
477.79198,4.95083
477.81692,4.64164
477.84728,4.29354
477.872,4.03404
477.89629,3.80056
477.92,3.59346
477.94523,3.39581
477.97198,3.21185
477.99523,3.07328
478.015,2.97111
478.03909,2.86602
478.06218,2.78543
478.07994,2.73697
478.0977,2.70045
478.11545,2.67609
478.13669,2.66331
478.13978,2.66297
478.1614,2.67167
478.17993,2.69507
478.19846,2.73387
478.21699,2.78886
478.23707,2.86772
478.25791,2.97221
478.27876,3.10135
478.29961,3.257
478.32046,3.44118
478.33435,3.58092
478.3498,3.7531
478.36524,3.94406
478.38068,4.15489
478.39612,4.3867
478.41157,4.64068
478.42701,4.918
478.44245,5.21993
478.45789,5.54769
478.47334,5.90262
478.48878,6.28592
478.50422,6.69891
478.51966,7.14281
478.53511,7.61889
478.55055,8.12828
478.56599,8.67214
478.58877,9.53942
478.61078,10.45344
478.63278,11.44459
478.65479,12.51442
478.67679,13.66392
478.6988,14.89313
478.72507,16.46406
478.75134,18.14436
478.77761,19.92873
478.81471,22.61034
478.85803,25.94259
478.92701,31.5296
478.99541,37.09529
479.04101,40.60881
479.08205,43.50455
479.11967,45.85088
479.15502,47.72234
479.18979,49.19928
479.2257,50.30399
479.2599,50.93106
479.28874,51.12599
479.29342,51.12854
479.32146,50.97424
479.35224,50.47526
479.38302,49.64447
479.41039,48.64387
479.43775,47.41606
479.46967,45.72615
479.50159,43.79734
479.53807,41.35646
479.59655,37.08351
479.70646,28.7123
479.7504,25.52625
479.79189,22.70621
479.81629,21.15186
479.8407,19.68327
479.86511,18.30522
479.88952,17.02087
479.91392,15.83197
479.93833,14.73902
479.96274,13.7414
479.98714,12.83753
480.01155,12.02511
480.03596,11.30131
480.06037,10.66285
480.08477,10.1062
