%energy,cross section
6.52802,38.09336
6.5313,35.97349
6.53459,34.04194
6.53787,32.27874
6.54115,30.66609
6.54553,28.72288
6.54991,26.98644
6.55361,25.65783
6.55816,24.18094
6.5627,22.85195
6.56725,21.65145
6.5718,20.56302
6.57634,19.57281
6.5824,18.38521
6.58846,17.32834
6.59452,16.38337
6.60058,15.5349
6.60665,14.77023
6.61271,14.07881
6.62079,13.25575
6.62887,12.53008
6.63695,11.88786
6.64503,11.31778
6.65311,10.81054
6.66119,10.35846
6.67111,9.86974
6.67993,9.48919
6.68874,9.15354
6.7005,8.76811
6.71225,8.44585
6.72401,8.18013
6.73576,7.96596
6.74752,7.79977
6.75927,7.67919
6.77047,7.60561
6.78355,7.5707
6.78541,7.57026
6.79656,7.59193
6.80767,7.65681
6.81878,7.76837
6.82989,7.93156
6.841,8.15319
6.85178,8.43259
6.86188,8.76225
6.86861,9.02449
6.87535,9.32594
6.88208,9.67217
6.88882,10.06994
6.89555,10.52754
